TIMESTAMP,HOURS_FROM_ZERO,INTERVAL,WIND_SPEED,WIND_SPEED_AT_HEIGHT,WIND_SPEED_ROUNDED,POWER_OUTPUT_kW,ENERGY_GENERATED_INTERVAL_kWh,TOTAL_ENERGY_kWh,,,,,,
2025-02-07 01:55:00,889.92,0.33,5.1,7.299936433,7.50,321,107,302025.1667,,,,,,
2025-02-07 02:15:00,890.25,0.33,3.6,5.152896306,5.00,54,18,302043.1667,,,,,,
2025-02-07 02:35:00,890.58,0.33,3.6,5.152896306,5.00,54,18,302061.1667,,,,,,
2025-02-07 02:55:00,890.92,0.33,4.1,5.868576348,6.00,140,46.66666667,302107.8333,,,,,,
2025-02-07 03:15:00,891.25,0.33,3.6,5.152896306,5.00,54,17.99999999,302125.8333,,,,,,
2025-02-07 03:35:00,891.58,0.33,4.6,6.58425639,6.50,194,64.66666667,302190.5,,,,,,
2025-02-07 03:55:00,891.92,0.33,4.1,5.868576348,6.00,140,46.66666667,302237.1667,,,,,,
2025-02-07 04:15:00,892.25,0.33,4.1,5.868576348,6.00,140,46.66666667,302283.8333,,,,,,
2025-02-07 04:35:00,892.58,0.33,3.6,5.152896306,5.00,54,17.99999999,302301.8333,,,,,,
2025-02-07 04:55:00,892.92,0.33,3.6,5.152896306,5.00,54,18,302319.8333,,,,,,
2025-02-07 05:15:00,893.25,0.33,4.1,5.868576348,6.00,140,46.66666667,302366.5,,,,,,
2025-02-07 05:35:00,893.58,0.33,3.1,4.437216263,4.50,24,8.000000001,302374.5,,,,,,
2025-02-07 05:55:00,893.92,0.33,2.6,3.721536221,3.50,1,0.333333333,302374.8333,,,,,,
2025-02-07 06:15:00,894.25,0.33,3.6,5.152896306,5.00,54,17.99999999,302392.8333,,,,,,
2025-02-07 06:35:00,894.58,0.33,2.6,3.721536221,3.50,1,0.333333333,302393.1667,,,,,,
2025-02-07 06:55:00,894.92,0.33,2.6,3.721536221,3.50,1,0.333333333,302393.5,,,,,,
2025-02-07 07:15:00,895.25,0.33,2.1,3.005856178,3.00,0,0,302393.5,,,,,,
2025-02-07 07:35:00,895.58,0.33,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 07:55:00,895.92,0.33,2.1,3.005856178,3.00,0,0,302393.5,,,,,,
2025-02-07 08:15:00,896.25,0.33,2.1,3.005856178,3.00,0,0,302393.5,,,,,,
2025-02-07 08:55:00,896.92,0.67,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 09:35:00,897.58,0.67,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 09:55:00,897.92,0.33,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 11:55:00,899.92,2.00,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 12:15:00,900.25,0.33,1.5,2.147040127,2.00,0,0,302393.5,,,,,,
2025-02-07 12:35:00,900.58,0.33,2.6,3.721536221,3.50,1,0.333333333,302393.8333,,,,,,
2025-02-07 12:55:00,900.92,0.33,2.1,3.005856178,3.00,0,0,302393.8333,,,,,,
2025-02-07 13:15:00,901.25,0.33,2.1,3.005856178,3.00,0,0,302393.8333,,,,,,
2025-02-07 13:35:00,901.58,0.33,2.1,3.005856178,3.00,0,0,302393.8333,,,,,,
2025-02-07 13:55:00,901.92,0.33,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 14:15:00,902.25,0.33,2.1,3.005856178,3.00,0,0,302393.8333,,,,,,
2025-02-07 14:35:00,902.58,0.33,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 14:55:00,902.92,0.33,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 15:15:00,903.25,0.33,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 15:55:00,903.92,0.67,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 16:55:00,904.92,1.00,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 17:15:00,905.25,0.33,1.5,2.147040127,2.00,0,0,302393.8333,,,,,,
2025-02-07 17:35:00,905.58,0.33,4.6,6.58425639,6.50,194,64.66666667,302458.5,,,,,,
2025-02-07 17:55:00,905.92,0.33,5.7,8.158752484,8.00,396,132,302590.5,,,,,,
2025-02-07 18:15:00,906.25,0.33,5.7,8.158752484,8.00,396,131.9999999,302722.5,,,,,,
2025-02-07 18:35:00,906.58,0.33,6.2,8.874432526,9.00,564,188,302910.5,,,,,,
2025-02-07 18:55:00,906.92,0.33,5.7,8.158752484,8.00,396,132,303042.5,,,,,,
2025-02-07 19:15:00,907.25,0.33,6.7,9.590112569,9.50,653,217.6666667,303260.1667,,,,,,
2025-02-07 19:35:00,907.58,0.33,6.2,8.874432526,9.00,564,187.9999999,303448.1667,,,,,,
2025-02-07 19:55:00,907.92,0.33,7.7,11.02147265,11.00,888,296,303744.1667,,,,,,
2025-02-07 20:15:00,908.25,0.33,8.2,11.7371527,11.50,940,313.3333334,304057.5,,,,,,
2025-02-07 20:35:00,908.58,0.33,7.2,10.30579261,10.50,821,273.6666667,304331.1667,,,,,,
2025-02-07 20:55:00,908.92,0.33,5.1,7.299936433,7.50,321,107,304438.1667,,,,,,
2025-02-07 21:15:00,909.25,0.33,7.2,10.30579261,10.50,821,273.6666666,304711.8333,,,,,,
2025-02-07 21:35:00,909.58,0.33,8.2,11.7371527,11.50,940,313.3333334,305025.1667,,,,,,
2025-02-07 21:55:00,909.92,0.33,7.2,10.30579261,10.50,821,273.6666667,305298.8333,,,,,,
2025-02-07 22:15:00,910.25,0.33,8.2,11.7371527,11.50,940,313.3333334,305612.1667,,,,,,
2025-02-07 22:35:00,910.58,0.33,6.7,9.590112569,9.50,653,217.6666666,305829.8333,,,,,,
2025-02-07 22:55:00,910.92,0.33,7.2,10.30579261,10.50,821,273.6666667,306103.5,,,,,,
2025-02-07 23:15:00,911.25,0.33,6.2,8.874432526,9.00,564,188,306291.5,,,,,,
2025-02-07 23:35:00,911.58,0.33,6.7,9.590112569,9.50,653,217.6666667,306509.1667,,,,,,
2025-02-07 23:55:00,911.92,0.33,4.6,6.58425639,6.50,194,64.66666667,306573.8333,,,,,,
2025-02-08 00:15:00,912.25,0.33,4.1,5.868576348,6.00,140,46.66666665,306620.5,,,,,,
2025-02-08 00:35:00,912.58,0.33,4.1,5.868576348,6.00,140,46.66666667,306667.1667,,,,,,
2025-02-08 00:55:00,912.92,0.33,5.1,7.299936433,7.50,321,107,306774.1667,,,,,,
2025-02-08 01:15:00,913.25,0.33,4.6,6.58425639,6.50,194,64.66666667,306838.8333,,,,,,
2025-02-08 01:35:00,913.58,0.33,4.6,6.58425639,6.50,194,64.66666664,306903.5,,,,,,
2025-02-08 01:55:00,913.92,0.33,4.6,6.58425639,6.50,194,64.66666667,306968.1667,,,,,,
2025-02-08 02:15:00,914.25,0.33,5.1,7.299936433,7.50,321,107,307075.1667,,,,,,
2025-02-08 02:35:00,914.58,0.33,5.1,7.299936433,7.50,321,107,307182.1667,,,,,,
2025-02-08 02:55:00,914.92,0.33,5.7,8.158752484,8.00,396,132,307314.1667,,,,,,
2025-02-08 03:15:00,915.25,0.33,6.2,8.874432526,9.00,564,187.9999999,307502.1667,,,,,,
2025-02-08 03:35:00,915.58,0.33,6.7,9.590112569,9.50,653,217.6666667,307719.8333,,,,,,
2025-02-08 03:55:00,915.92,0.33,7.2,10.30579261,10.50,821,273.6666667,307993.5,,,,,,
2025-02-08 04:15:00,916.25,0.33,8.8,12.59596875,12.50,1000,333.3333334,308326.8333,,,,,,
2025-02-08 04:35:00,916.58,0.33,9.8,14.02732883,14.00,1000,333.3333332,308660.1667,,,,,,
2025-02-08 04:55:00,916.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,308993.5,,,,,,
2025-02-08 05:15:00,917.25,0.33,8.2,11.7371527,11.50,940,313.3333334,309306.8333,,,,,,
2025-02-08 05:35:00,917.58,0.33,8.2,11.7371527,11.50,940,313.3333334,309620.1667,,,,,,
2025-02-08 05:55:00,917.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,309953.5,,,,,,
2025-02-08 06:15:00,918.25,0.33,9.8,14.02732883,14.00,1000,333.3333332,310286.8333,,,,,,
2025-02-08 06:35:00,918.58,0.33,9.8,14.02732883,14.00,1000,333.3333334,310620.1667,,,,,,
2025-02-08 06:55:00,918.92,0.33,9.3,13.31164879,13.50,1000,333.3333334,310953.5,,,,,,
2025-02-08 07:15:00,919.25,0.33,9.3,13.31164879,13.50,1000,333.3333334,311286.8333,,,,,,
2025-02-08 07:35:00,919.58,0.33,8.8,12.59596875,12.50,1000,333.3333332,311620.1667,,,,,,
2025-02-08 07:55:00,919.92,0.33,8.2,11.7371527,11.50,940,313.3333334,311933.5,,,,,,
2025-02-08 08:15:00,920.25,0.33,8.2,11.7371527,11.50,940,313.3333334,312246.8333,,,,,,
2025-02-08 08:35:00,920.58,0.33,7.2,10.30579261,10.50,821,273.6666667,312520.5,,,,,,
2025-02-08 08:55:00,920.92,0.33,7.2,10.30579261,10.50,821,273.6666667,312794.1667,,,,,,
2025-02-08 09:15:00,921.25,0.33,7.2,10.30579261,10.50,821,273.6666666,313067.8333,,,,,,
2025-02-08 09:35:00,921.58,0.33,8.2,11.7371527,11.50,940,313.3333334,313381.1667,,,,,,
2025-02-08 09:55:00,921.92,0.33,7.7,11.02147265,11.00,888,296,313677.1667,,,,,,
2025-02-08 10:15:00,922.25,0.33,7.2,10.30579261,10.50,821,273.6666667,313950.8333,,,,,,
2025-02-08 10:35:00,922.58,0.33,8.8,12.59596875,12.50,1000,333.3333332,314284.1667,,,,,,
2025-02-08 10:55:00,922.92,0.33,7.7,11.02147265,11.00,888,296,314580.1667,,,,,,
2025-02-08 11:15:00,923.25,0.33,8.2,11.7371527,11.50,940,313.3333334,314893.5,,,,,,
2025-02-08 11:35:00,923.58,0.33,9.8,14.02732883,14.00,1000,333.3333334,315226.8333,,,,,,
2025-02-08 11:55:00,923.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,315560.1667,,,,,,
2025-02-08 12:15:00,924.25,0.33,8.2,11.7371527,11.50,940,313.3333332,315873.5,,,,,,
2025-02-08 12:35:00,924.58,0.33,8.2,11.7371527,11.50,940,313.3333334,316186.8333,,,,,,
2025-02-08 12:55:00,924.92,0.33,7.7,11.02147265,11.00,888,296,316482.8333,,,,,,
2025-02-08 13:15:00,925.25,0.33,7.7,11.02147265,11.00,888,296,316778.8333,,,,,,
2025-02-08 13:35:00,925.58,0.33,7.2,10.30579261,10.50,821,273.6666666,317052.5,,,,,,
2025-02-08 13:55:00,925.92,0.33,7.7,11.02147265,11.00,888,296,317348.5,,,,,,
2025-02-08 14:15:00,926.25,0.33,7.7,11.02147265,11.00,888,296,317644.5,,,,,,
2025-02-08 14:35:00,926.58,0.33,7.2,10.30579261,10.50,821,273.6666667,317918.1667,,,,,,
2025-02-08 14:55:00,926.92,0.33,7.7,11.02147265,11.00,888,296,318214.1667,,,,,,
2025-02-08 15:15:00,927.25,0.33,8.8,12.59596875,12.50,1000,333.3333332,318547.5,,,,,,
2025-02-08 15:35:00,927.58,0.33,8.8,12.59596875,12.50,1000,333.3333334,318880.8333,,,,,,
2025-02-08 15:55:00,927.92,0.33,7.7,11.02147265,11.00,888,296,319176.8333,,,,,,
2025-02-08 16:15:00,928.25,0.33,8.8,12.59596875,12.50,1000,333.3333334,319510.1667,,,,,,
2025-02-08 16:35:00,928.58,0.33,7.2,10.30579261,10.50,821,273.6666666,319783.8333,,,,,,
2025-02-08 16:55:00,928.92,0.33,6.2,8.874432526,9.00,564,188,319971.8333,,,,,,
2025-02-08 17:15:00,929.25,0.33,7.7,11.02147265,11.00,888,296,320267.8333,,,,,,
2025-02-08 17:35:00,929.58,0.33,7.7,11.02147265,11.00,888,296,320563.8333,,,,,,
2025-02-08 17:55:00,929.92,0.33,6.2,8.874432526,9.00,564,188,320751.8333,,,,,,
2025-02-08 18:15:00,930.25,0.33,6.7,9.590112569,9.50,653,217.6666666,320969.5,,,,,,
2025-02-08 18:35:00,930.58,0.33,6.2,8.874432526,9.00,564,188,321157.5,,,,,,
2025-02-08 18:55:00,930.92,0.33,4.1,5.868576348,6.00,140,46.66666667,321204.1667,,,,,,
2025-02-08 19:15:00,931.25,0.33,5.7,8.158752484,8.00,396,132,321336.1667,,,,,,
2025-02-08 19:35:00,931.58,0.33,10.8,15.45868892,15.50,1000,333.3333332,321669.5,,,,,,
2025-02-08 19:55:00,931.92,0.33,10.3,14.74300887,14.50,1000,333.3333334,322002.8333,,,,,,
2025-02-08 20:15:00,932.25,0.33,9.3,13.31164879,13.50,1000,333.3333334,322336.1667,,,,,,
2025-02-08 20:35:00,932.58,0.33,9.8,14.02732883,14.00,1000,333.3333334,322669.5,,,,,,
2025-02-08 20:55:00,932.92,0.33,7.7,11.02147265,11.00,888,296,322965.5,,,,,,
2025-02-08 21:15:00,933.25,0.33,8.2,11.7371527,11.50,940,313.3333332,323278.8333,,,,,,
2025-02-08 21:35:00,933.58,0.33,8.8,12.59596875,12.50,1000,333.3333334,323612.1667,,,,,,
2025-02-08 21:55:00,933.92,0.33,9.3,13.31164879,13.50,1000,333.3333334,323945.5,,,,,,
2025-02-08 22:15:00,934.25,0.33,8.2,11.7371527,11.50,940,313.3333334,324258.8333,,,,,,
2025-02-08 22:35:00,934.58,0.33,8.8,12.59596875,12.50,1000,333.3333332,324592.1667,,,,,,
2025-02-08 22:55:00,934.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,324925.5,,,,,,
2025-02-08 23:15:00,935.25,0.33,7.7,11.02147265,11.00,888,296,325221.5,,,,,,
2025-02-08 23:35:00,935.58,0.33,9.3,13.31164879,13.50,1000,333.3333334,325554.8333,,,,,,
2025-02-08 23:55:00,935.92,0.33,6.7,9.590112569,9.50,653,217.6666667,325772.5,,,,,,
2025-02-09 00:15:00,936.25,0.33,8.2,11.7371527,11.50,940,313.3333332,326085.8333,,,,,,
2025-02-09 00:35:00,936.58,0.33,8.2,11.7371527,11.50,940,313.3333334,326399.1667,,,,,,
2025-02-09 00:55:00,936.92,0.33,7.7,11.02147265,11.00,888,296,326695.1667,,,,,,
2025-02-09 01:15:00,937.25,0.33,7.2,10.30579261,10.50,821,273.6666667,326968.8333,,,,,,
2025-02-09 01:35:00,937.58,0.33,6.2,8.874432526,9.00,564,187.9999999,327156.8333,,,,,,
2025-02-09 01:55:00,937.92,0.33,5.7,8.158752484,8.00,396,132,327288.8333,,,,,,
2025-02-09 02:15:00,938.25,0.33,5.1,7.299936433,7.50,321,107,327395.8333,,,,,,
2025-02-09 02:35:00,938.58,0.33,5.1,7.299936433,7.50,321,107,327502.8333,,,,,,
2025-02-09 02:55:00,938.92,0.33,4.6,6.58425639,6.50,194,64.66666667,327567.5,,,,,,
2025-02-09 03:15:00,939.25,0.33,5.1,7.299936433,7.50,321,107,327674.5,,,,,,
2025-02-09 03:35:00,939.58,0.33,4.6,6.58425639,6.50,194,64.66666667,327739.1667,,,,,,
2025-02-09 03:55:00,939.92,0.33,4.1,5.868576348,6.00,140,46.66666667,327785.8333,,,,,,
2025-02-09 04:15:00,940.25,0.33,4.1,5.868576348,6.00,140,46.66666667,327832.5,,,,,,
2025-02-09 04:35:00,940.58,0.33,4.6,6.58425639,6.50,194,64.66666664,327897.1667,,,,,,
2025-02-09 04:55:00,940.92,0.33,5.1,7.299936433,7.50,321,107,328004.1667,,,,,,
2025-02-09 05:15:00,941.25,0.33,5.1,7.299936433,7.50,321,107,328111.1667,,,,,,
2025-02-09 05:35:00,941.58,0.33,5.1,7.299936433,7.50,321,107,328218.1667,,,,,,
2025-02-09 05:55:00,941.92,0.33,3.6,5.152896306,5.00,54,18,328236.1667,,,,,,
2025-02-09 06:15:00,942.25,0.33,3.1,4.437216263,4.50,24,7.999999997,328244.1667,,,,,,
2025-02-09 06:35:00,942.58,0.33,3.6,5.152896306,5.00,54,18,328262.1667,,,,,,
2025-02-09 06:55:00,942.92,0.33,3.6,5.152896306,5.00,54,18,328280.1667,,,,,,
2025-02-09 07:15:00,943.25,0.33,3.6,5.152896306,5.00,54,18,328298.1667,,,,,,
2025-02-09 07:35:00,943.58,0.33,4.1,5.868576348,6.00,140,46.66666665,328344.8333,,,,,,
2025-02-09 07:55:00,943.92,0.33,4.1,5.868576348,6.00,140,46.66666667,328391.5,,,,,,
2025-02-09 08:15:00,944.25,0.33,3.6,5.152896306,5.00,54,18,328409.5,,,,,,
2025-02-09 08:35:00,944.58,0.33,4.1,5.868576348,6.00,140,46.66666667,328456.1667,,,,,,
2025-02-09 08:55:00,944.92,0.33,3.6,5.152896306,5.00,54,18,328474.1667,,,,,,
2025-02-09 09:15:00,945.25,0.33,4.1,5.868576348,6.00,140,46.66666665,328520.8333,,,,,,
2025-02-09 09:35:00,945.58,0.33,4.6,6.58425639,6.50,194,64.66666667,328585.5,,,,,,
2025-02-09 09:55:00,945.92,0.33,4.6,6.58425639,6.50,194,64.66666667,328650.1667,,,,,,
2025-02-09 10:15:00,946.25,0.33,4.1,5.868576348,6.00,140,46.66666667,328696.8333,,,,,,
2025-02-09 10:35:00,946.58,0.33,4.6,6.58425639,6.50,194,64.66666664,328761.5,,,,,,
2025-02-09 10:55:00,946.92,0.33,4.1,5.868576348,6.00,140,46.66666667,328808.1667,,,,,,
2025-02-09 11:15:00,947.25,0.33,3.6,5.152896306,5.00,54,18,328826.1667,,,,,,
2025-02-09 11:35:00,947.58,0.33,4.1,5.868576348,6.00,140,46.66666667,328872.8333,,,,,,
2025-02-09 11:55:00,947.92,0.33,4.6,6.58425639,6.50,194,64.66666667,328937.5,,,,,,
2025-02-09 12:15:00,948.25,0.33,3.6,5.152896306,5.00,54,17.99999999,328955.5,,,,,,
2025-02-09 12:35:00,948.58,0.33,4.1,5.868576348,6.00,140,46.66666667,329002.1667,,,,,,
2025-02-09 12:55:00,948.92,0.33,5.7,8.158752484,8.00,396,132,329134.1667,,,,,,
2025-02-09 13:15:00,949.25,0.33,4.6,6.58425639,6.50,194,64.66666667,329198.8333,,,,,,
2025-02-09 13:35:00,949.58,0.33,4.6,6.58425639,6.50,194,64.66666664,329263.5,,,,,,
2025-02-09 13:55:00,949.92,0.33,5.1,7.299936433,7.50,321,107,329370.5,,,,,,
2025-02-09 14:15:00,950.25,0.33,5.1,7.299936433,7.50,321,107,329477.5,,,,,,
2025-02-09 14:35:00,950.58,0.33,5.7,8.158752484,8.00,396,132,329609.5,,,,,,
2025-02-09 14:55:00,950.92,0.33,5.1,7.299936433,7.50,321,107,329716.5,,,,,,
2025-02-09 15:15:00,951.25,0.33,6.2,8.874432526,9.00,564,187.9999999,329904.5,,,,,,
2025-02-09 15:35:00,951.58,0.33,5.1,7.299936433,7.50,321,107,330011.5,,,,,,
2025-02-09 15:55:00,951.92,0.33,5.7,8.158752484,8.00,396,132,330143.5,,,,,,
2025-02-09 16:15:00,952.25,0.33,3.6,5.152896306,5.00,54,18,330161.5,,,,,,
2025-02-09 16:35:00,952.58,0.33,4.6,6.58425639,6.50,194,64.66666664,330226.1667,,,,,,
2025-02-09 16:55:00,952.92,0.33,4.1,5.868576348,6.00,140,46.66666667,330272.8333,,,,,,
2025-02-09 17:15:00,953.25,0.33,5.1,7.299936433,7.50,321,107,330379.8333,,,,,,
2025-02-09 17:35:00,953.58,0.33,4.1,5.868576348,6.00,140,46.66666667,330426.5,,,,,,
2025-02-09 17:55:00,953.92,0.33,3.1,4.437216263,4.50,24,8.000000001,330434.5,,,,,,
2025-02-09 18:15:00,954.25,0.33,4.1,5.868576348,6.00,140,46.66666665,330481.1667,,,,,,
2025-02-09 18:35:00,954.58,0.33,4.6,6.58425639,6.50,194,64.66666667,330545.8333,,,,,,
2025-02-09 18:55:00,954.92,0.33,5.1,7.299936433,7.50,321,107,330652.8333,,,,,,
2025-02-09 19:15:00,955.25,0.33,4.6,6.58425639,6.50,194,64.66666667,330717.5,,,,,,
2025-02-09 19:35:00,955.58,0.33,4.6,6.58425639,6.50,194,64.66666664,330782.1667,,,,,,
2025-02-09 19:55:00,955.92,0.33,5.1,7.299936433,7.50,321,107,330889.1667,,,,,,
2025-02-09 20:15:00,956.25,0.33,5.1,7.299936433,7.50,321,107,330996.1667,,,,,,
2025-02-09 20:35:00,956.58,0.33,5.7,8.158752484,8.00,396,132,331128.1667,,,,,,
2025-02-09 20:55:00,956.92,0.33,4.1,5.868576348,6.00,140,46.66666667,331174.8333,,,,,,
2025-02-09 21:15:00,957.25,0.33,4.6,6.58425639,6.50,194,64.66666664,331239.5,,,,,,
2025-02-09 21:35:00,957.58,0.33,4.1,5.868576348,6.00,140,46.66666667,331286.1667,,,,,,
2025-02-09 21:55:00,957.92,0.33,4.1,5.868576348,6.00,140,46.66666667,331332.8333,,,,,,
2025-02-09 22:15:00,958.25,0.33,4.6,6.58425639,6.50,194,64.66666667,331397.5,,,,,,
2025-02-09 22:35:00,958.58,0.33,4.1,5.868576348,6.00,140,46.66666665,331444.1667,,,,,,
2025-02-09 22:55:00,958.92,0.33,4.1,5.868576348,6.00,140,46.66666667,331490.8333,,,,,,
2025-02-09 23:15:00,959.25,0.33,5.1,7.299936433,7.50,321,107,331597.8333,,,,,,
2025-02-09 23:35:00,959.58,0.33,5.1,7.299936433,7.50,321,107,331704.8333,,,,,,
2025-02-09 23:55:00,959.92,0.33,4.1,5.868576348,6.00,140,46.66666667,331751.5,,,,,,
2025-02-10 00:15:00,960.25,0.33,4.1,5.868576348,6.00,140,46.66666665,331798.1667,,,,,,
2025-02-10 00:35:00,960.58,0.33,4.1,5.868576348,6.00,140,46.66666667,331844.8333,,,,,,
2025-02-10 00:55:00,960.92,0.33,4.6,6.58425639,6.50,194,64.66666667,331909.5,,,,,,
2025-02-10 01:15:00,961.25,0.33,4.6,6.58425639,6.50,194,64.66666667,331974.1667,,,,,,
2025-02-10 01:35:00,961.58,0.33,4.6,6.58425639,6.50,194,64.66666664,332038.8333,,,,,,
2025-02-10 01:55:00,961.92,0.33,4.6,6.58425639,6.50,194,64.66666667,332103.5,,,,,,
2025-02-10 02:15:00,962.25,0.33,4.6,6.58425639,6.50,194,64.66666667,332168.1667,,,,,,
2025-02-10 02:35:00,962.58,0.33,4.1,5.868576348,6.00,140,46.66666667,332214.8333,,,,,,
2025-02-10 02:55:00,962.92,0.33,4.1,5.868576348,6.00,140,46.66666667,332261.5,,,,,,
2025-02-10 03:15:00,963.25,0.33,3.6,5.152896306,5.00,54,17.99999999,332279.5,,,,,,
2025-02-10 03:35:00,963.58,0.33,4.1,5.868576348,6.00,140,46.66666667,332326.1667,,,,,,
2025-02-10 03:55:00,963.92,0.33,4.1,5.868576348,6.00,140,46.66666667,332372.8333,,,,,,
2025-02-10 04:10:00,964.17,0.25,4.1,5.868576348,6.00,140,34.99999999,332407.8333,,,,,,
2025-02-10 04:35:00,964.58,0.42,3.6,5.152896306,5.00,54,22.5,332430.3333,,,,,,
2025-02-10 04:55:00,964.92,0.33,5.7,8.158752484,8.00,396,132,332562.3333,,,,,,
2025-02-10 05:15:00,965.25,0.33,5.1,7.299936433,7.50,321,107,332669.3333,,,,,,
2025-02-10 05:35:00,965.58,0.33,5.7,8.158752484,8.00,396,132,332801.3333,,,,,,
2025-02-10 05:55:00,965.92,0.33,5.7,8.158752484,8.00,396,132,332933.3333,,,,,,
2025-02-10 06:15:00,966.25,0.33,4.6,6.58425639,6.50,194,64.66666664,332998,,,,,,
2025-02-10 06:35:00,966.58,0.33,4.6,6.58425639,6.50,194,64.66666667,333062.6667,,,,,,
2025-02-10 06:55:00,966.92,0.33,4.1,5.868576348,6.00,140,46.66666667,333109.3333,,,,,,
2025-02-10 07:15:00,967.25,0.33,4.1,5.868576348,6.00,140,46.66666667,333156,,,,,,
2025-02-10 07:35:00,967.58,0.33,3.6,5.152896306,5.00,54,17.99999999,333174,,,,,,
2025-02-10 07:55:00,967.92,0.33,4.6,6.58425639,6.50,194,64.66666667,333238.6667,,,,,,
2025-02-10 08:15:00,968.25,0.33,4.6,6.58425639,6.50,194,64.66666667,333303.3333,,,,,,
2025-02-10 08:35:00,968.58,0.33,3.6,5.152896306,5.00,54,18,333321.3333,,,,,,
2025-02-10 08:55:00,968.92,0.33,5.1,7.299936433,7.50,321,107,333428.3333,,,,,,
2025-02-10 09:15:00,969.25,0.33,3.1,4.437216263,4.50,24,7.999999997,333436.3333,,,,,,
2025-02-10 09:35:00,969.58,0.33,4.1,5.868576348,6.00,140,46.66666667,333483,,,,,,
2025-02-10 09:55:00,969.92,0.33,3.6,5.152896306,5.00,54,18,333501,,,,,,
2025-02-10 10:15:00,970.25,0.33,3.6,5.152896306,5.00,54,18,333519,,,,,,
2025-02-10 10:35:00,970.58,0.33,4.1,5.868576348,6.00,140,46.66666665,333565.6667,,,,,,
2025-02-10 10:55:00,970.92,0.33,4.1,5.868576348,6.00,140,46.66666667,333612.3333,,,,,,
2025-02-10 11:15:00,971.25,0.33,4.1,5.868576348,6.00,140,46.66666667,333659,,,,,,
2025-02-10 11:35:00,971.58,0.33,3.6,5.152896306,5.00,54,18,333677,,,,,,
2025-02-10 11:55:00,971.92,0.33,3.6,5.152896306,5.00,54,18,333695,,,,,,
2025-02-10 12:15:00,972.25,0.33,4.1,5.868576348,6.00,140,46.66666665,333741.6667,,,,,,
2025-02-10 12:35:00,972.58,0.33,4.1,5.868576348,6.00,140,46.66666667,333788.3333,,,,,,
2025-02-10 12:55:00,972.92,0.33,3.6,5.152896306,5.00,54,18,333806.3333,,,,,,
2025-02-10 13:15:00,973.25,0.33,3.6,5.152896306,5.00,54,18,333824.3333,,,,,,
2025-02-10 13:35:00,973.58,0.33,4.6,6.58425639,6.50,194,64.66666664,333889,,,,,,
2025-02-10 13:55:00,973.92,0.33,3.6,5.152896306,5.00,54,18,333907,,,,,,
2025-02-10 14:15:00,974.25,0.33,3.6,5.152896306,5.00,54,18,333925,,,,,,
2025-02-10 14:35:00,974.58,0.33,3.6,5.152896306,5.00,54,18,333943,,,,,,
2025-02-10 14:55:00,974.92,0.33,2.6,3.721536221,3.50,1,0.333333333,333943.3333,,,,,,
2025-02-10 15:15:00,975.25,0.33,3.1,4.437216263,4.50,24,7.999999997,333951.3333,,,,,,
2025-02-10 15:35:00,975.58,0.33,3.6,5.152896306,5.00,54,18,333969.3333,,,,,,
2025-02-10 15:55:00,975.92,0.33,2.6,3.721536221,3.50,1,0.333333333,333969.6667,,,,,,
2025-02-10 16:15:00,976.25,0.33,3.6,5.152896306,5.00,54,18,333987.6667,,,,,,
2025-02-10 16:35:00,976.58,0.33,3.1,4.437216263,4.50,24,7.999999997,333995.6667,,,,,,
2025-02-10 16:55:00,976.92,0.33,2.6,3.721536221,3.50,1,0.333333333,333996,,,,,,
2025-02-10 17:15:00,977.25,0.33,2.6,3.721536221,3.50,1,0.333333333,333996.3333,,,,,,
2025-02-10 17:35:00,977.58,0.33,2.6,3.721536221,3.50,1,0.333333333,333996.6667,,,,,,
2025-02-10 17:55:00,977.92,0.33,2.6,3.721536221,3.50,1,0.333333333,333997,,,,,,
2025-02-10 18:15:00,978.25,0.33,2.1,3.005856178,3.00,0,0,333997,,,,,,
2025-02-10 18:35:00,978.58,0.33,2.6,3.721536221,3.50,1,0.333333333,333997.3333,,,,,,
2025-02-10 18:55:00,978.92,0.33,3.1,4.437216263,4.50,24,8.000000001,334005.3333,,,,,,
2025-02-10 19:15:00,979.25,0.33,3.6,5.152896306,5.00,54,18,334023.3333,,,,,,
2025-02-10 19:35:00,979.58,0.33,3.6,5.152896306,5.00,54,17.99999999,334041.3333,,,,,,
2025-02-10 19:55:00,979.92,0.33,2.6,3.721536221,3.50,1,0.333333333,334041.6667,,,,,,
