1/4/2025 21:35	2025-01-04T21:35:00'	10.8
1/4/2025 21:55	2025-01-04T21:55:00'	10.8
1/4/2025 22:15	2025-01-04T22:15:00'	9.8
1/4/2025 22:35	2025-01-04T22:35:00'	8.2
1/4/2025 22:55	2025-01-04T22:55:00'	9.3
1/4/2025 23:15	2025-01-04T23:15:00'	8.2
1/4/2025 23:35	2025-01-04T23:35:00'	8.2
1/4/2025 23:55	2025-01-04T23:55:00'	7.7
1/5/2025 0:15	2025-01-05T00:15:00'	10.8
1/5/2025 0:35	2025-01-05T00:35:00'	8.2
1/5/2025 0:55	2025-01-05T00:55:00'	9.3
1/5/2025 1:15	2025-01-05T01:15:00'	8.2
1/5/2025 1:35	2025-01-05T01:35:00'	8.8
1/5/2025 1:55	2025-01-05T01:55:00'	10.3
1/5/2025 2:15	2025-01-05T02:15:00'	11.3
1/5/2025 2:35	2025-01-05T02:35:00'	11.3
1/5/2025 2:55	2025-01-05T02:55:00'	11.3
1/5/2025 3:15	2025-01-05T03:15:00'	12.9
1/5/2025 3:35	2025-01-05T03:35:00'	11.8
1/5/2025 3:55	2025-01-05T03:55:00'	11.3
1/5/2025 4:15	2025-01-05T04:15:00'	11.8
1/5/2025 4:35	2025-01-05T04:35:00'	13.4
1/5/2025 4:55	2025-01-05T04:55:00'	12.9
1/5/2025 5:15	2025-01-05T05:15:00'	13.4
1/5/2025 5:35	2025-01-05T05:35:00'	13.4
1/5/2025 5:55	2025-01-05T05:55:00'	12.9
1/5/2025 6:15	2025-01-05T06:15:00'	12.4
1/5/2025 6:35	2025-01-05T06:35:00'	11.3
1/5/2025 6:55	2025-01-05T06:55:00'	11.3
1/5/2025 7:15	2025-01-05T07:15:00'	8.8
1/5/2025 7:35	2025-01-05T07:35:00'	8.8
1/5/2025 7:55	2025-01-05T07:55:00'	9.8
1/5/2025 8:10	2025-01-05T08:10:00'	9.3
1/5/2025 8:35	2025-01-05T08:35:00'	9.8
1/5/2025 8:55	2025-01-05T08:55:00'	8.8
1/5/2025 9:15	2025-01-05T09:15:00'	9.3
1/5/2025 9:35	2025-01-05T09:35:00'	7.7
1/5/2025 9:55	2025-01-05T09:55:00'	4.6
1/5/2025 10:15	2025-01-05T10:15:00'	5.7
1/5/2025 10:35	2025-01-05T10:35:00'	3.6
1/5/2025 10:55	2025-01-05T10:55:00'	5.1
1/5/2025 11:15	2025-01-05T11:15:00'	4.6
1/5/2025 11:35	2025-01-05T11:35:00'	5.1
1/5/2025 11:55	2025-01-05T11:55:00'	6.2
1/5/2025 12:15	2025-01-05T12:15:00'	5.1
1/5/2025 12:35	2025-01-05T12:35:00'	6.2
1/5/2025 12:55	2025-01-05T12:55:00'	5.1
1/5/2025 13:15	2025-01-05T13:15:00'	8.2
1/5/2025 13:35	2025-01-05T13:35:00'	6.7
1/5/2025 13:55	2025-01-05T13:55:00'	6.7
1/5/2025 14:15	2025-01-05T14:15:00'	5.7
1/5/2025 14:35	2025-01-05T14:35:00'	4.1
1/5/2025 14:55	2025-01-05T14:55:00'	5.1
1/5/2025 15:15	2025-01-05T15:15:00'	6.2
1/5/2025 15:35	2025-01-05T15:35:00'	9.3
1/5/2025 15:55	2025-01-05T15:55:00'	9.8
1/5/2025 16:15	2025-01-05T16:15:00'	8.8
1/5/2025 16:35	2025-01-05T16:35:00'	7.7
1/5/2025 16:55	2025-01-05T16:55:00'	9.8
1/5/2025 17:15	2025-01-05T17:15:00'	8.2
1/5/2025 17:35	2025-01-05T17:35:00'	7.7
1/5/2025 17:55	2025-01-05T17:55:00'	8.2
1/5/2025 18:15	2025-01-05T18:15:00'	8.2
1/5/2025 18:35	2025-01-05T18:35:00'	7.2
1/5/2025 18:55	2025-01-05T18:55:00'	8.2
1/5/2025 19:15	2025-01-05T19:15:00'	6.2
1/5/2025 19:35	2025-01-05T19:35:00'	7.2
1/5/2025 19:55	2025-01-05T19:55:00'	5.1
1/5/2025 20:15	2025-01-05T20:15:00'	7.7
1/5/2025 20:35	2025-01-05T20:35:00'	6.7
1/5/2025 20:55	2025-01-05T20:55:00'	7.2
1/5/2025 21:15	2025-01-05T21:15:00'	7.7
1/5/2025 21:35	2025-01-05T21:35:00'	7.2
1/5/2025 21:55	2025-01-05T21:55:00'	6.7
1/5/2025 22:15	2025-01-05T22:15:00'	7.2
1/5/2025 22:35	2025-01-05T22:35:00'	6.7
1/5/2025 22:55	2025-01-05T22:55:00'	7.7
1/5/2025 23:15	2025-01-05T23:15:00'	7.2
1/5/2025 23:35	2025-01-05T23:35:00'	7.2
1/5/2025 23:55	2025-01-05T23:55:00'	6.2
1/6/2025 0:15	2025-01-06T00:15:00'	4.6
1/6/2025 0:35	2025-01-06T00:35:00'	6.2
1/6/2025 0:55	2025-01-06T00:55:00'	6.7
1/6/2025 1:15	2025-01-06T01:15:00'	8.2
1/6/2025 1:35	2025-01-06T01:35:00'	6.2
1/6/2025 1:55	2025-01-06T01:55:00'	7.7
1/6/2025 2:15	2025-01-06T02:15:00'	5.7
1/6/2025 2:35	2025-01-06T02:35:00'	6.2
1/6/2025 2:55	2025-01-06T02:55:00'	6.7
1/6/2025 3:15	2025-01-06T03:15:00'	6.2
1/6/2025 3:35	2025-01-06T03:35:00'	4.6
1/6/2025 3:55	2025-01-06T03:55:00'	5.7
1/6/2025 4:15	2025-01-06T04:15:00'	6.2
1/6/2025 4:35	2025-01-06T04:35:00'	5.1
1/6/2025 4:55	2025-01-06T04:55:00'	4.6
1/6/2025 5:15	2025-01-06T05:15:00'	6.2
1/6/2025 5:35	2025-01-06T05:35:00'	5.1
1/6/2025 5:55	2025-01-06T05:55:00'	5.1
1/6/2025 6:10	2025-01-06T06:10:00'	5.1
1/6/2025 6:35	2025-01-06T06:35:00'	5.1
1/6/2025 6:55	2025-01-06T06:55:00'	4.6
1/6/2025 7:15	2025-01-06T07:15:00'	5.1
1/6/2025 7:35	2025-01-06T07:35:00'	4.1
1/6/2025 7:55	2025-01-06T07:55:00'	4.6
1/6/2025 8:15	2025-01-06T08:15:00'	3.1
1/6/2025 10:55	2025-01-06T10:55:00'	3.6
1/6/2025 11:15	2025-01-06T11:15:00'	3.6
1/6/2025 11:35	2025-01-06T11:35:00'	2.6
1/6/2025 11:55	2025-01-06T11:55:00'	4.1
1/6/2025 12:35	2025-01-06T12:35:00'	3.1
1/6/2025 14:55	2025-01-06T14:55:00'	4.6
1/6/2025 15:15	2025-01-06T15:15:00'	2.6
1/6/2025 15:35	2025-01-06T15:35:00'	3.6
1/6/2025 15:55	2025-01-06T15:55:00'	4.1
1/6/2025 16:15	2025-01-06T16:15:00'	4.1
1/6/2025 16:35	2025-01-06T16:35:00'	1.5
1/6/2025 16:55	2025-01-06T16:55:00'	4.6
1/6/2025 17:15	2025-01-06T17:15:00'	3.6
1/6/2025 17:35	2025-01-06T17:35:00'	2.1
1/6/2025 17:55	2025-01-06T17:55:00'	3.1
1/6/2025 18:15	2025-01-06T18:15:00'	4.1
1/6/2025 18:55	2025-01-06T18:55:00'	2.6
1/6/2025 19:55	2025-01-06T19:55:00'	2.6
1/6/2025 20:15	2025-01-06T20:15:00'	3.1
1/6/2025 20:35	2025-01-06T20:35:00'	3.6
1/6/2025 21:55	2025-01-06T21:55:00'	3.6
1/6/2025 22:15	2025-01-06T22:15:00'	1.5
1/6/2025 22:35	2025-01-06T22:35:00'	2.6
1/6/2025 22:55	2025-01-06T22:55:00'	4.1
1/6/2025 23:15	2025-01-06T23:15:00'	2.6
1/6/2025 23:35	2025-01-06T23:35:00'	3.6
1/6/2025 23:55	2025-01-06T23:55:00'	3.1
1/7/2025 0:15	2025-01-07T00:15:00'	2.1
1/7/2025 0:55	2025-01-07T00:55:00'	2.6
1/7/2025 1:35	2025-01-07T01:35:00'	2.6
1/7/2025 3:35	2025-01-07T03:35:00'	2.1
1/7/2025 4:55	2025-01-07T04:55:00'	3.6
1/7/2025 5:15	2025-01-07T05:15:00'	2.6
1/7/2025 5:55	2025-01-07T05:55:00'	3.1
1/7/2025 6:35	2025-01-07T06:35:00'	2.1
1/7/2025 12:15	2025-01-07T12:15:00'	1.5
1/7/2025 12:35	2025-01-07T12:35:00'	2.1
1/7/2025 12:55	2025-01-07T12:55:00'	3.6
1/7/2025 13:15	2025-01-07T13:15:00'	3.6
1/7/2025 13:35	2025-01-07T13:35:00'	3.6
1/7/2025 13:55	2025-01-07T13:55:00'	3.1
1/7/2025 14:15	2025-01-07T14:15:00'	2.6
1/7/2025 14:35	2025-01-07T14:35:00'	3.6
1/7/2025 15:15	2025-01-07T15:15:00'	4.6
1/7/2025 15:35	2025-01-07T15:35:00'	4.1
1/7/2025 15:55	2025-01-07T15:55:00'	3.6
1/7/2025 16:15	2025-01-07T16:15:00'	4.6
1/7/2025 16:35	2025-01-07T16:35:00'	3.6
1/7/2025 16:55	2025-01-07T16:55:00'	4.6
1/7/2025 17:15	2025-01-07T17:15:00'	3.6
1/7/2025 17:35	2025-01-07T17:35:00'	5.1
1/7/2025 17:55	2025-01-07T17:55:00'	4.6
1/7/2025 18:15	2025-01-07T18:15:00'	6.2
1/7/2025 18:35	2025-01-07T18:35:00'	4.6
1/7/2025 18:55	2025-01-07T18:55:00'	5.1
1/7/2025 19:15	2025-01-07T19:15:00'	6.7
1/7/2025 19:35	2025-01-07T19:35:00'	4.1
1/7/2025 19:55	2025-01-07T19:55:00'	5.1
1/7/2025 20:15	2025-01-07T20:15:00'	4.6
1/7/2025 20:35	2025-01-07T20:35:00'	5.1
1/7/2025 20:55	2025-01-07T20:55:00'	7.2
1/7/2025 21:15	2025-01-07T21:15:00'	5.7
1/7/2025 21:35	2025-01-07T21:35:00'	6.7
1/7/2025 21:55	2025-01-07T21:55:00'	6.7
1/7/2025 22:15	2025-01-07T22:15:00'	4.6
1/7/2025 22:35	2025-01-07T22:35:00'	7.2
1/7/2025 22:55	2025-01-07T22:55:00'	6.7
1/7/2025 23:15	2025-01-07T23:15:00'	6.2
1/7/2025 23:35	2025-01-07T23:35:00'	6.2
1/7/2025 23:55	2025-01-07T23:55:00'	5.7
1/8/2025 0:15	2025-01-08T00:15:00'	5.1
1/8/2025 0:35	2025-01-08T00:35:00'	4.6
1/8/2025 0:55	2025-01-08T00:55:00'	6.2
1/8/2025 1:15	2025-01-08T01:15:00'	5.1
1/8/2025 1:35	2025-01-08T01:35:00'	5.7
1/8/2025 1:55	2025-01-08T01:55:00'	4.1
1/8/2025 2:10	2025-01-08T02:10:00'	5.7
1/8/2025 2:35	2025-01-08T02:35:00'	5.7
1/8/2025 2:55	2025-01-08T02:55:00'	4.1
1/8/2025 3:15	2025-01-08T03:15:00'	5.1
1/8/2025 3:35	2025-01-08T03:35:00'	4.1
1/8/2025 3:55	2025-01-08T03:55:00'	4.6
1/8/2025 4:15	2025-01-08T04:15:00'	4.6
1/8/2025 4:35	2025-01-08T04:35:00'	5.7
1/8/2025 4:55	2025-01-08T04:55:00'	4.6
1/8/2025 5:15	2025-01-08T05:15:00'	4.6
1/8/2025 5:35	2025-01-08T05:35:00'	4.1
1/8/2025 5:55	2025-01-08T05:55:00'	5.7
1/8/2025 6:15	2025-01-08T06:15:00'	6.7
1/8/2025 6:35	2025-01-08T06:35:00'	4.1
1/8/2025 6:55	2025-01-08T06:55:00'	6.2
1/8/2025 7:15	2025-01-08T07:15:00'	5.7
1/8/2025 7:35	2025-01-08T07:35:00'	5.1
1/8/2025 7:55	2025-01-08T07:55:00'	4.6
1/8/2025 8:15	2025-01-08T08:15:00'	5.1
1/8/2025 8:35	2025-01-08T08:35:00'	5.7
1/8/2025 8:55	2025-01-08T08:55:00'	4.1
1/8/2025 9:15	2025-01-08T09:15:00'	4.6
1/8/2025 9:35	2025-01-08T09:35:00'	6.2
1/8/2025 9:55	2025-01-08T09:55:00'	6.2
1/8/2025 10:15	2025-01-08T10:15:00'	5.1
1/8/2025 10:35	2025-01-08T10:35:00'	4.6
1/8/2025 10:55	2025-01-08T10:55:00'	4.1
1/8/2025 11:15	2025-01-08T11:15:00'	4.6
1/8/2025 11:35	2025-01-08T11:35:00'	5.1
1/8/2025 11:55	2025-01-08T11:55:00'	3.6
1/8/2025 12:15	2025-01-08T12:15:00'	3.1
1/8/2025 12:35	2025-01-08T12:35:00'	4.1
1/8/2025 12:55	2025-01-08T12:55:00'	4.6
1/8/2025 13:15	2025-01-08T13:15:00'	4.6
1/8/2025 13:35	2025-01-08T13:35:00'	3.6
1/8/2025 13:55	2025-01-08T13:55:00'	3.6
1/8/2025 14:15	2025-01-08T14:15:00'	4.1
1/8/2025 14:35	2025-01-08T14:35:00'	3.6
1/8/2025 14:55	2025-01-08T14:55:00'	4.1
1/8/2025 15:15	2025-01-08T15:15:00'	5.1
1/8/2025 15:35	2025-01-08T15:35:00'	4.1
1/8/2025 15:55	2025-01-08T15:55:00'	3.1
1/8/2025 16:15	2025-01-08T16:15:00'	2.6
1/8/2025 16:55	2025-01-08T16:55:00'	3.1
1/8/2025 17:15	2025-01-08T17:15:00'	3.1
1/8/2025 17:35	2025-01-08T17:35:00'	3.6
1/8/2025 18:15	2025-01-08T18:15:00'	2.6
1/8/2025 18:35	2025-01-08T18:35:00'	2.6
1/8/2025 18:55	2025-01-08T18:55:00'	2.6
1/8/2025 19:15	2025-01-08T19:15:00'	1.5
1/8/2025 19:35	2025-01-08T19:35:00'	1.5
1/8/2025 19:55	2025-01-08T19:55:00'	1.5
1/8/2025 20:35	2025-01-08T20:35:00'	1.5
1/8/2025 21:15	2025-01-08T21:15:00'	2.6
1/9/2025 0:55	2025-01-09T00:55:00'	2.1
1/9/2025 2:55	2025-01-09T02:55:00'	2.6
1/9/2025 3:15	2025-01-09T03:15:00'	2.6
1/9/2025 3:35	2025-01-09T03:35:00'	2.6
1/9/2025 3:55	2025-01-09T03:55:00'	3.1
1/9/2025 4:15	2025-01-09T04:15:00'	3.1
1/9/2025 4:35	2025-01-09T04:35:00'	3.6
1/9/2025 5:15	2025-01-09T05:15:00'	3.1
1/9/2025 5:35	2025-01-09T05:35:00'	3.6
