TIMESTAMP,HOURS_FROM_ZERO,INTERVAL,WIND_SPEED,WIND_SPEED_AT_HEIGHT,WIND_SPEED_ROUNDED,POWER_OUTPUT_kW,ENERGY_GENERATED_INTERVAL_kWh,TOTAL_ENERGY_kWh
1/23/2025 12:35,540.58,0.33,2.6,3.721536221,3.5,1,0.333333333,170581.5833
1/23/2025 13:55,541.92,1.33,4.1,5.868576348,6,140,186.6666667,170768.25
1/23/2025 14:15,542.25,0.33,3.6,5.152896306,5,54,18,170786.25
1/23/2025 14:35,542.58,0.33,3.6,5.152896306,5,54,18,170804.25
1/23/2025 14:55,542.92,0.33,4.1,5.868576348,6,140,46.66666667,170850.9167
1/23/2025 15:15,543.25,0.33,4.6,6.58425639,6.5,194,64.66666664,170915.5833
1/23/2025 15:35,543.58,0.33,4.1,5.868576348,6,140,46.66666667,170962.25
1/23/2025 15:55,543.92,0.33,6.2,8.874432526,9,564,188,171150.25
1/23/2025 16:15,544.25,0.33,4.6,6.58425639,6.5,194,64.66666667,171214.9167
1/23/2025 16:35,544.58,0.33,4.6,6.58425639,6.5,194,64.66666664,171279.5833
1/23/2025 16:50,544.83,0.25,4.1,5.868576348,6,140,35.00000002,171314.5833
1/23/2025 17:15,545.25,0.42,5.7,8.158752484,8,396,165,171479.5833
1/23/2025 17:35,545.58,0.33,4.1,5.868576348,6,140,46.66666667,171526.25
1/23/2025 17:55,545.92,0.33,5.1,7.299936433,7.5,321,107,171633.25
1/23/2025 18:15,546.25,0.33,4.1,5.868576348,6,140,46.66666665,171679.9167
1/23/2025 18:35,546.58,0.33,5.1,7.299936433,7.5,321,107,171786.9167
1/23/2025 18:55,546.92,0.33,4.1,5.868576348,6,140,46.66666667,171833.5833
1/23/2025 19:10,547.17,0.25,5.1,7.299936433,7.5,321,80.24999998,171913.8333
1/23/2025 19:35,547.58,0.42,6.2,8.874432526,9,564,235,172148.8333
1/23/2025 19:55,547.92,0.33,5.1,7.299936433,7.5,321,107,172255.8333
1/23/2025 20:15,548.25,0.33,4.1,5.868576348,6,140,46.66666667,172302.5
1/23/2025 20:35,548.58,0.33,4.6,6.58425639,6.5,194,64.66666667,172367.1667
1/23/2025 20:55,548.92,0.33,6.2,8.874432526,9,564,188,172555.1667
1/23/2025 21:15,549.25,0.33,4.1,5.868576348,6,140,46.66666665,172601.8333
1/23/2025 21:35,549.58,0.33,5.1,7.299936433,7.5,321,107,172708.8333
1/23/2025 21:55,549.92,0.33,5.1,7.299936433,7.5,321,107,172815.8333
1/23/2025 22:15,550.25,0.33,6.7,9.590112569,9.5,653,217.6666667,173033.5
1/23/2025 22:35,550.58,0.33,3.6,5.152896306,5,54,17.99999999,173051.5
1/23/2025 22:55,550.92,0.33,4.6,6.58425639,6.5,194,64.66666667,173116.1667
1/23/2025 23:15,551.25,0.33,3.6,5.152896306,5,54,18,173134.1667
1/23/2025 23:35,551.58,0.33,4.6,6.58425639,6.5,194,64.66666667,173198.8333
1/23/2025 23:55,551.92,0.33,3.6,5.152896306,5,54,18,173216.8333
1/24/2025 0:15,552.25,0.33,3.6,5.152896306,5,54,17.99999999,173234.8333
1/24/2025 0:35,552.58,0.33,3.1,4.437216263,4.5,24,8.000000001,173242.8333
1/24/2025 0:55,552.92,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 1:15,553.25,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 1:35,553.58,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 1:55,553.92,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 2:55,554.92,1,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 3:15,555.25,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 3:35,555.58,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 3:55,555.92,0.33,1.5,2.147040127,2,0,0,173242.8333
1/24/2025 4:35,556.58,0.67,2.1,3.005856178,3,0,0,173242.8333
1/24/2025 4:55,556.92,0.33,2.6,3.721536221,3.5,1,0.333333333,173243.1667
1/24/2025 5:15,557.25,0.33,2.6,3.721536221,3.5,1,0.333333333,173243.5
1/24/2025 5:35,557.58,0.33,3.1,4.437216263,4.5,24,8.000000001,173251.5
1/24/2025 5:55,557.92,0.33,3.6,5.152896306,5,54,18,173269.5
1/24/2025 6:15,558.25,0.33,4.1,5.868576348,6,140,46.66666665,173316.1667
1/24/2025 6:35,558.58,0.33,4.1,5.868576348,6,140,46.66666667,173362.8333
1/24/2025 6:55,558.92,0.33,4.6,6.58425639,6.5,194,64.66666667,173427.5
1/24/2025 7:15,559.25,0.33,5.7,8.158752484,8,396,132,173559.5
1/24/2025 7:35,559.58,0.33,6.2,8.874432526,9,564,187.9999999,173747.5
1/24/2025 7:50,559.83,0.25,5.7,8.158752484,8,396,99.00000005,173846.5
1/24/2025 8:15,560.25,0.42,5.7,8.158752484,8,396,165,174011.5
1/24/2025 8:35,560.58,0.33,6.2,8.874432526,9,564,188,174199.5
1/24/2025 8:55,560.92,0.33,5.7,8.158752484,8,396,132,174331.5
1/24/2025 9:15,561.25,0.33,6.2,8.874432526,9,564,187.9999999,174519.5
1/24/2025 9:35,561.58,0.33,6.2,8.874432526,9,564,188,174707.5
1/24/2025 9:50,561.83,0.25,6.2,8.874432526,9,564,141,174848.5
1/24/2025 10:15,562.25,0.42,6.2,8.874432526,9,564,235.0000001,175083.5
1/24/2025 10:35,562.58,0.33,6.2,8.874432526,9,564,187.9999999,175271.5
1/24/2025 10:55,562.92,0.33,6.7,9.590112569,9.5,653,217.6666667,175489.1667
1/24/2025 11:15,563.25,0.33,5.7,8.158752484,8,396,132,175621.1667
1/24/2025 11:35,563.58,0.33,6.7,9.590112569,9.5,653,217.6666667,175838.8333
1/24/2025 11:55,563.92,0.33,6.2,8.874432526,9,564,188,176026.8333
1/24/2025 12:15,564.25,0.33,6.7,9.590112569,9.5,653,217.6666666,176244.5
1/24/2025 12:35,564.58,0.33,6.7,9.590112569,9.5,653,217.6666667,176462.1667
1/24/2025 12:55,564.92,0.33,7.2,10.30579261,10.5,821,273.6666667,176735.8333
1/24/2025 13:15,565.25,0.33,7.7,11.02147265,11,888,296,177031.8333
1/24/2025 13:35,565.58,0.33,7.2,10.30579261,10.5,821,273.6666666,177305.5
1/24/2025 13:55,565.92,0.33,7.2,10.30579261,10.5,821,273.6666667,177579.1667
1/24/2025 14:15,566.25,0.33,7.2,10.30579261,10.5,821,273.6666667,177852.8333
1/24/2025 14:35,566.58,0.33,6.7,9.590112569,9.5,653,217.6666667,178070.5
1/24/2025 14:55,566.92,0.33,7.7,11.02147265,11,888,296,178366.5
1/24/2025 15:15,567.25,0.33,6.7,9.590112569,9.5,653,217.6666666,178584.1667
1/24/2025 15:35,567.58,0.33,7.7,11.02147265,11,888,296,178880.1667
1/24/2025 15:55,567.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,179213.5
1/24/2025 16:15,568.25,0.33,9.8,14.02732883,14,1000,333.3333334,179546.8333
1/24/2025 16:35,568.58,0.33,9.8,14.02732883,14,1000,333.3333332,179880.1667
1/24/2025 16:55,568.92,0.33,9.8,14.02732883,14,1000,333.3333334,180213.5
1/24/2025 17:15,569.25,0.33,8.2,11.7371527,11.5,940,313.3333334,180526.8333
1/24/2025 17:35,569.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,180860.1667
1/24/2025 17:55,569.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,181193.5
1/24/2025 18:15,570.25,0.33,8.8,12.59596875,12.5,1000,333.3333332,181526.8333
1/24/2025 18:35,570.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,181860.1667
1/24/2025 18:55,570.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,182193.5
1/24/2025 19:15,571.25,0.33,10.8,15.45868892,15.5,1000,333.3333334,182526.8333
1/24/2025 19:35,571.58,0.33,9.3,13.31164879,13.5,1000,333.3333332,182860.1667
1/24/2025 19:55,571.92,0.33,8.2,11.7371527,11.5,940,313.3333334,183173.5
1/24/2025 20:15,572.25,0.33,7.7,11.02147265,11,888,296,183469.5
1/24/2025 20:35,572.58,0.33,9.8,14.02732883,14,1000,333.3333334,183802.8333
1/24/2025 20:55,572.92,0.33,9.8,14.02732883,14,1000,333.3333334,184136.1667
1/24/2025 21:15,573.25,0.33,8.8,12.59596875,12.5,1000,333.3333332,184469.5
1/24/2025 21:35,573.58,0.33,10.3,14.74300887,14.5,1000,333.3333334,184802.8333
1/24/2025 21:55,573.92,0.33,10.3,14.74300887,14.5,1000,333.3333334,185136.1667
1/24/2025 22:15,574.25,0.33,9.3,13.31164879,13.5,1000,333.3333334,185469.5
1/24/2025 22:35,574.58,0.33,10.3,14.74300887,14.5,1000,333.3333332,185802.8333
1/24/2025 22:55,574.92,0.33,9.8,14.02732883,14,1000,333.3333334,186136.1667
1/24/2025 23:15,575.25,0.33,9.3,13.31164879,13.5,1000,333.3333334,186469.5
1/24/2025 23:35,575.58,0.33,7.7,11.02147265,11,888,296,186765.5
1/24/2025 23:55,575.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,187098.8333
1/25/2025 0:15,576.25,0.33,6.7,9.590112569,9.5,653,217.6666666,187316.5
1/25/2025 0:35,576.58,0.33,6.7,9.590112569,9.5,653,217.6666667,187534.1667
1/25/2025 0:55,576.92,0.33,6.7,9.590112569,9.5,653,217.6666667,187751.8333
1/25/2025 1:10,577.17,0.25,7.7,11.02147265,11,888,221.9999999,187973.8333
1/25/2025 1:35,577.58,0.42,7.7,11.02147265,11,888,370,188343.8333
1/25/2025 1:55,577.92,0.33,6.7,9.590112569,9.5,653,217.6666667,188561.5
1/25/2025 2:15,578.25,0.33,8.2,11.7371527,11.5,940,313.3333334,188874.8333
1/25/2025 2:35,578.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,189208.1667
1/25/2025 2:55,578.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,189541.5
1/25/2025 3:15,579.25,0.33,9.8,14.02732883,14,1000,333.3333332,189874.8333
1/25/2025 3:35,579.58,0.33,9.8,14.02732883,14,1000,333.3333334,190208.1667
1/25/2025 3:55,579.92,0.33,10.3,14.74300887,14.5,1000,333.3333334,190541.5
1/25/2025 4:15,580.25,0.33,10.3,14.74300887,14.5,1000,333.3333334,190874.8333
1/25/2025 4:35,580.58,0.33,10.3,14.74300887,14.5,1000,333.3333332,191208.1667
1/25/2025 4:55,580.92,0.33,9.8,14.02732883,14,1000,333.3333334,191541.5
1/25/2025 5:15,581.25,0.33,9.8,14.02732883,14,1000,333.3333334,191874.8333
1/25/2025 5:35,581.58,0.33,11.3,16.17436896,16,1000,333.3333334,192208.1667
1/25/2025 5:55,581.92,0.33,10.8,15.45868892,15.5,1000,333.3333334,192541.5
1/25/2025 6:15,582.25,0.33,9.8,14.02732883,14,1000,333.3333332,192874.8333
1/25/2025 6:35,582.58,0.33,10.8,15.45868892,15.5,1000,333.3333334,193208.1667
1/25/2025 6:55,582.92,0.33,9.8,14.02732883,14,1000,333.3333334,193541.5
1/25/2025 7:15,583.25,0.33,9.3,13.31164879,13.5,1000,333.3333334,193874.8333
1/25/2025 7:35,583.58,0.33,10.3,14.74300887,14.5,1000,333.3333332,194208.1667
1/25/2025 7:55,583.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,194541.5
1/25/2025 8:15,584.25,0.33,8.8,12.59596875,12.5,1000,333.3333334,194874.8333
1/25/2025 8:35,584.58,0.33,7.2,10.30579261,10.5,821,273.6666667,195148.5
1/25/2025 8:55,584.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,195481.8333
1/25/2025 9:15,585.25,0.33,9.8,14.02732883,14,1000,333.3333332,195815.1667
1/25/2025 9:35,585.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,196148.5
1/25/2025 9:55,585.92,0.33,8.2,11.7371527,11.5,940,313.3333334,196461.8333
1/25/2025 10:15,586.25,0.33,7.2,10.30579261,10.5,821,273.6666667,196735.5
1/25/2025 10:35,586.58,0.33,7.2,10.30579261,10.5,821,273.6666666,197009.1667
1/25/2025 10:55,586.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,197342.5
1/25/2025 11:15,587.25,0.33,8.2,11.7371527,11.5,940,313.3333334,197655.8333
1/25/2025 11:35,587.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,197989.1667
1/25/2025 11:55,587.92,0.33,7.7,11.02147265,11,888,296,198285.1667
1/25/2025 12:15,588.25,0.33,8.8,12.59596875,12.5,1000,333.3333332,198618.5
1/25/2025 12:35,588.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,198951.8333
1/25/2025 12:55,588.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,199285.1667
1/25/2025 13:15,589.25,0.33,9.3,13.31164879,13.5,1000,333.3333334,199618.5
1/25/2025 13:35,589.58,0.33,8.2,11.7371527,11.5,940,313.3333332,199931.8333
1/25/2025 13:55,589.92,0.33,7.7,11.02147265,11,888,296,200227.8333
1/25/2025 14:15,590.25,0.33,7.7,11.02147265,11,888,296,200523.8333
1/25/2025 14:35,590.58,0.33,8.2,11.7371527,11.5,940,313.3333334,200837.1667
1/25/2025 14:55,590.92,0.33,7.2,10.30579261,10.5,821,273.6666667,201110.8333
1/25/2025 15:15,591.25,0.33,6.7,9.590112569,9.5,653,217.6666666,201328.5
1/25/2025 15:35,591.58,0.33,8.2,11.7371527,11.5,940,313.3333334,201641.8333
1/25/2025 15:55,591.92,0.33,5.1,7.299936433,7.5,321,107,201748.8333
1/25/2025 16:15,592.25,0.33,7.2,10.30579261,10.5,821,273.6666667,202022.5
1/25/2025 16:35,592.58,0.33,8.8,12.59596875,12.5,1000,333.3333332,202355.8333
1/25/2025 16:55,592.92,0.33,7.2,10.30579261,10.5,821,273.6666667,202629.5
1/25/2025 17:15,593.25,0.33,7.7,11.02147265,11,888,296,202925.5
1/25/2025 17:35,593.58,0.33,7.2,10.30579261,10.5,821,273.6666667,203199.1667
1/25/2025 17:55,593.92,0.33,6.2,8.874432526,9,564,188,203387.1667
1/25/2025 18:15,594.25,0.33,7.7,11.02147265,11,888,295.9999999,203683.1667
1/25/2025 18:35,594.58,0.33,6.2,8.874432526,9,564,188,203871.1667
1/25/2025 18:55,594.92,0.33,6.7,9.590112569,9.5,653,217.6666667,204088.8333
1/25/2025 19:15,595.25,0.33,6.2,8.874432526,9,564,188,204276.8333
1/25/2025 19:35,595.58,0.33,5.1,7.299936433,7.5,321,107,204383.8333
1/25/2025 19:55,595.92,0.33,6.2,8.874432526,9,564,188,204571.8333
1/25/2025 20:15,596.25,0.33,4.1,5.868576348,6,140,46.66666667,204618.5
1/25/2025 20:35,596.58,0.33,4.1,5.868576348,6,140,46.66666667,204665.1667
1/25/2025 20:50,596.83,0.25,3.6,5.152896306,5,54,13.5,204678.6667
1/25/2025 21:15,597.25,0.42,2.6,3.721536221,3.5,1,0.416666667,204679.0833
1/25/2025 21:35,597.58,0.33,4.1,5.868576348,6,140,46.66666667,204725.75
1/25/2025 21:55,597.92,0.33,2.6,3.721536221,3.5,1,0.333333333,204726.0833
1/25/2025 23:15,599.25,1.33,4.6,6.58425639,6.5,194,258.6666667,204984.75
1/25/2025 23:35,599.58,0.33,3.1,4.437216263,4.5,24,8.000000001,204992.75
1/25/2025 23:55,599.92,0.33,3.6,5.152896306,5,54,18,205010.75
1/26/2025 0:15,600.25,0.33,2.6,3.721536221,3.5,1,0.333333333,205011.0833
1/26/2025 0:35,600.58,0.33,4.6,6.58425639,6.5,194,64.66666667,205075.75
1/26/2025 0:55,600.92,0.33,4.6,6.58425639,6.5,194,64.66666667,205140.4167
1/26/2025 1:15,601.25,0.33,4.6,6.58425639,6.5,194,64.66666667,205205.0833
1/26/2025 1:35,601.58,0.33,4.6,6.58425639,6.5,194,64.66666664,205269.75
1/26/2025 1:55,601.92,0.33,4.1,5.868576348,6,140,46.66666667,205316.4167
1/26/2025 2:15,602.25,0.33,5.1,7.299936433,7.5,321,107,205423.4167
1/26/2025 2:35,602.58,0.33,4.6,6.58425639,6.5,194,64.66666667,205488.0833
1/26/2025 2:55,602.92,0.33,4.1,5.868576348,6,140,46.66666667,205534.75
1/26/2025 3:15,603.25,0.33,3.6,5.152896306,5,54,17.99999999,205552.75
1/26/2025 3:35,603.58,0.33,3.1,4.437216263,4.5,24,8.000000001,205560.75
1/26/2025 3:55,603.92,0.33,3.1,4.437216263,4.5,24,8.000000001,205568.75
1/26/2025 4:15,604.25,0.33,4.1,5.868576348,6,140,46.66666667,205615.4167
1/26/2025 4:35,604.58,0.33,4.1,5.868576348,6,140,46.66666665,205662.0833
1/26/2025 4:50,604.83,0.25,3.6,5.152896306,5,54,13.50000001,205675.5833
1/26/2025 5:15,605.25,0.42,3.1,4.437216263,4.5,24,9.999999999,205685.5833
1/26/2025 5:35,605.58,0.33,4.6,6.58425639,6.5,194,64.66666667,205750.25
1/26/2025 5:55,605.92,0.33,3.1,4.437216263,4.5,24,8.000000001,205758.25
1/26/2025 6:15,606.25,0.33,3.6,5.152896306,5,54,17.99999999,205776.25
1/26/2025 6:35,606.58,0.33,4.6,6.58425639,6.5,194,64.66666667,205840.9167
1/26/2025 6:55,606.92,0.33,4.6,6.58425639,6.5,194,64.66666667,205905.5833
1/26/2025 7:15,607.25,0.33,4.1,5.868576348,6,140,46.66666667,205952.25
1/26/2025 7:35,607.58,0.33,4.6,6.58425639,6.5,194,64.66666664,206016.9167
1/26/2025 7:55,607.92,0.33,4.1,5.868576348,6,140,46.66666667,206063.5833
1/26/2025 8:15,608.25,0.33,4.1,5.868576348,6,140,46.66666667,206110.25
1/26/2025 8:35,608.58,0.33,4.1,5.868576348,6,140,46.66666667,206156.9167
1/26/2025 8:55,608.92,0.33,5.7,8.158752484,8,396,132,206288.9167
1/26/2025 9:15,609.25,0.33,6.7,9.590112569,9.5,653,217.6666666,206506.5833
1/26/2025 9:35,609.58,0.33,6.2,8.874432526,9,564,188,206694.5833
1/26/2025 9:55,609.92,0.33,5.7,8.158752484,8,396,132,206826.5833
1/26/2025 10:15,610.25,0.33,5.1,7.299936433,7.5,321,107,206933.5833
1/26/2025 10:35,610.58,0.33,7.2,10.30579261,10.5,821,273.6666666,207207.25
1/26/2025 10:55,610.92,0.33,7.2,10.30579261,10.5,821,273.6666667,207480.9167
1/26/2025 11:15,611.25,0.33,6.2,8.874432526,9,564,188,207668.9167
1/26/2025 11:35,611.58,0.33,5.7,8.158752484,8,396,132,207800.9167
1/26/2025 11:55,611.92,0.33,5.7,8.158752484,8,396,132,207932.9167
1/26/2025 12:15,612.25,0.33,5.1,7.299936433,7.5,321,107,208039.9167
1/26/2025 12:35,612.58,0.33,5.7,8.158752484,8,396,132,208171.9167
1/26/2025 12:55,612.92,0.33,5.1,7.299936433,7.5,321,107,208278.9167
1/26/2025 13:15,613.25,0.33,5.1,7.299936433,7.5,321,107,208385.9167
1/26/2025 13:35,613.58,0.33,4.6,6.58425639,6.5,194,64.66666664,208450.5833
1/26/2025 13:55,613.92,0.33,4.6,6.58425639,6.5,194,64.66666667,208515.25
1/26/2025 14:15,614.25,0.33,4.6,6.58425639,6.5,194,64.66666667,208579.9167
1/26/2025 14:35,614.58,0.33,5.1,7.299936433,7.5,321,107,208686.9167
1/26/2025 14:55,614.92,0.33,4.1,5.868576348,6,140,46.66666667,208733.5833
1/26/2025 15:15,615.25,0.33,5.1,7.299936433,7.5,321,107,208840.5833
1/26/2025 15:35,615.58,0.33,4.6,6.58425639,6.5,194,64.66666667,208905.25
1/26/2025 15:55,615.92,0.33,4.1,5.868576348,6,140,46.66666667,208951.9167
1/26/2025 16:15,616.25,0.33,4.6,6.58425639,6.5,194,64.66666667,209016.5833
1/26/2025 16:35,616.58,0.33,4.1,5.868576348,6,140,46.66666665,209063.25
1/26/2025 16:55,616.92,0.33,3.6,5.152896306,5,54,18,209081.25
1/26/2025 17:15,617.25,0.33,4.6,6.58425639,6.5,194,64.66666667,209145.9167
1/26/2025 17:35,617.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209146.25
1/26/2025 17:55,617.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209154.25
1/26/2025 18:15,618.25,0.33,3.1,4.437216263,4.5,24,7.999999997,209162.25
1/26/2025 18:35,618.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209162.5833
1/26/2025 18:55,618.92,0.33,2.6,3.721536221,3.5,1,0.333333333,209162.9167
1/26/2025 19:35,619.58,0.67,2.6,3.721536221,3.5,1,0.666666667,209163.5833
1/26/2025 19:50,619.83,0.25,1.5,2.147040127,2,0,0,209163.5833
1/26/2025 20:15,620.25,0.42,2.6,3.721536221,3.5,1,0.416666667,209164
1/26/2025 20:55,620.92,0.67,2.6,3.721536221,3.5,1,0.666666667,209164.6667
1/26/2025 21:15,621.25,0.33,3.6,5.152896306,5,54,17.99999999,209182.6667
1/26/2025 21:35,621.58,0.33,2.1,3.005856178,3,0,0,209182.6667
1/26/2025 21:55,621.92,0.33,4.6,6.58425639,6.5,194,64.66666667,209247.3333
1/26/2025 22:15,622.25,0.33,3.1,4.437216263,4.5,24,8.000000001,209255.3333
1/26/2025 22:30,622.5,0.25,2.6,3.721536221,3.5,1,0.25,209255.5833
1/26/2025 22:55,622.92,0.42,2.1,3.005856178,3,0,0,209255.5833
1/26/2025 23:15,623.25,0.33,2.1,3.005856178,3,0,0,209255.5833
1/26/2025 23:35,623.58,0.33,1.5,2.147040127,2,0,0,209255.5833
1/26/2025 23:55,623.92,0.33,2.1,3.005856178,3,0,0,209255.5833
1/27/2025 0:15,624.25,0.33,2.1,3.005856178,3,0,0,209255.5833
1/27/2025 0:35,624.58,0.33,2.1,3.005856178,3,0,0,209255.5833
1/27/2025 0:55,624.92,0.33,2.1,3.005856178,3,0,0,209255.5833
1/27/2025 1:15,625.25,0.33,3.1,4.437216263,4.5,24,8.000000001,209263.5833
1/27/2025 1:35,625.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209263.9167
1/27/2025 1:55,625.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209271.9167
1/27/2025 2:15,626.25,0.33,3.1,4.437216263,4.5,24,8.000000001,209279.9167
1/27/2025 2:35,626.58,0.33,3.1,4.437216263,4.5,24,8.000000001,209287.9167
1/27/2025 2:55,626.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209295.9167
1/27/2025 3:15,627.25,0.33,3.1,4.437216263,4.5,24,7.999999997,209303.9167
1/27/2025 3:35,627.58,0.33,3.1,4.437216263,4.5,24,8.000000001,209311.9167
1/27/2025 3:55,627.92,0.33,2.6,3.721536221,3.5,1,0.333333333,209312.25
1/27/2025 4:15,628.25,0.33,3.1,4.437216263,4.5,24,8.000000001,209320.25
1/27/2025 4:35,628.58,0.33,3.1,4.437216263,4.5,24,7.999999997,209328.25
1/27/2025 4:55,628.92,0.33,2.6,3.721536221,3.5,1,0.333333333,209328.5833
1/27/2025 5:15,629.25,0.33,2.6,3.721536221,3.5,1,0.333333333,209328.9167
1/27/2025 5:30,629.5,0.25,2.6,3.721536221,3.5,1,0.25,209329.1667
1/27/2025 5:55,629.92,0.42,2.6,3.721536221,3.5,1,0.416666667,209329.5833
1/27/2025 6:15,630.25,0.33,2.1,3.005856178,3,0,0,209329.5833
1/27/2025 6:35,630.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209329.9167
1/27/2025 6:55,630.92,0.33,2.6,3.721536221,3.5,1,0.333333333,209330.25
1/27/2025 7:15,631.25,0.33,2.1,3.005856178,3,0,0,209330.25
1/27/2025 7:35,631.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209330.5833
1/27/2025 7:55,631.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209338.5833
1/27/2025 8:15,632.25,0.33,4.1,5.868576348,6,140,46.66666667,209385.25
1/27/2025 8:35,632.58,0.33,3.6,5.152896306,5,54,18,209403.25
1/27/2025 8:55,632.92,0.33,3.6,5.152896306,5,54,18,209421.25
1/27/2025 9:15,633.25,0.33,4.1,5.868576348,6,140,46.66666665,209467.9167
1/27/2025 9:35,633.58,0.33,4.1,5.868576348,6,140,46.66666667,209514.5833
1/27/2025 9:55,633.92,0.33,3.6,5.152896306,5,54,18,209532.5833
1/27/2025 10:15,634.25,0.33,2.6,3.721536221,3.5,1,0.333333333,209532.9167
1/27/2025 11:15,635.25,1,2.1,3.005856178,3,0,0,209532.9167
1/27/2025 11:35,635.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209533.25
1/27/2025 11:55,635.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209541.25
1/27/2025 12:15,636.25,0.33,3.1,4.437216263,4.5,24,7.999999997,209549.25
1/27/2025 12:35,636.58,0.33,3.6,5.152896306,5,54,18,209567.25
1/27/2025 12:55,636.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209575.25
1/27/2025 13:15,637.25,0.33,3.6,5.152896306,5,54,18,209593.25
1/27/2025 13:35,637.58,0.33,3.1,4.437216263,4.5,24,7.999999997,209601.25
1/27/2025 13:55,637.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209609.25
1/27/2025 14:15,638.25,0.33,3.1,4.437216263,4.5,24,8.000000001,209617.25
1/27/2025 14:35,638.58,0.33,4.1,5.868576348,6,140,46.66666667,209663.9167
1/27/2025 14:55,638.92,0.33,3.6,5.152896306,5,54,18,209681.9167
1/27/2025 15:15,639.25,0.33,4.6,6.58425639,6.5,194,64.66666664,209746.5833
1/27/2025 15:35,639.58,0.33,3.6,5.152896306,5,54,18,209764.5833
1/27/2025 15:55,639.92,0.33,3.6,5.152896306,5,54,18,209782.5833
1/27/2025 16:15,640.25,0.33,4.1,5.868576348,6,140,46.66666667,209829.25
1/27/2025 16:35,640.58,0.33,4.1,5.868576348,6,140,46.66666665,209875.9167
1/27/2025 16:55,640.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209883.9167
1/27/2025 17:15,641.25,0.33,4.1,5.868576348,6,140,46.66666667,209930.5833
1/27/2025 17:35,641.58,0.33,2.1,3.005856178,3,0,0,209930.5833
1/27/2025 17:55,641.92,0.33,2.6,3.721536221,3.5,1,0.333333333,209930.9167
1/27/2025 18:35,642.58,0.67,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 19:15,643.25,0.67,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 19:55,643.92,0.67,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 20:15,644.25,0.33,2.1,3.005856178,3,0,0,209930.9167
1/27/2025 20:55,644.92,0.67,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 21:35,645.58,0.67,2.1,3.005856178,3,0,0,209930.9167
1/27/2025 23:15,647.25,1.67,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 23:35,647.58,0.33,1.5,2.147040127,2,0,0,209930.9167
1/27/2025 23:55,647.92,0.33,2.1,3.005856178,3,0,0,209930.9167
1/28/2025 0:10,648.17,0.25,1.5,2.147040127,2,0,0,209930.9167
1/28/2025 1:15,649.25,1.08,1.5,2.147040127,2,0,0,209930.9167
1/28/2025 1:35,649.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209931.25
1/28/2025 1:55,649.92,0.33,2.1,3.005856178,3,0,0,209931.25
1/28/2025 2:15,650.25,0.33,1.5,2.147040127,2,0,0,209931.25
1/28/2025 2:35,650.58,0.33,3.1,4.437216263,4.5,24,8.000000001,209939.25
1/28/2025 2:55,650.92,0.33,3.1,4.437216263,4.5,24,8.000000001,209947.25
1/28/2025 3:15,651.25,0.33,2.6,3.721536221,3.5,1,0.333333333,209947.5833
1/28/2025 3:35,651.58,0.33,2.6,3.721536221,3.5,1,0.333333333,209947.9167
1/28/2025 3:55,651.92,0.33,2.1,3.005856178,3,0,0,209947.9167
